uuid,title,artist,date,src,w,h,restriction,tags
3e3e41e6-f12e-4807-bea9-a032083e5dc1,"The Cruelty of the Bull, 1647",,ca. 1756–91,/collections/art-of-kite-flying/kite-flying-00051.jpg,3811,3267,,monsters
550b6149-6a7e-4a15-a98a-fd4cb5109950,Kite-flying scene,Utagawa Hiroshige,ca. 1797–1858,/collections/art-of-kite-flying/kite-flying-00006.jpg,3000,1962,,monsters
168d78a9-18ef-4395-abe0-6f0c19df95ec,Kites of Fukuroi and Distant View of Akiba in Totomi Province,Utagawa Hiroshige,1859,/collections/art-of-kite-flying/kite-flying-00007.jpg,2036,3000,,monsters
66c89845-e7a8-466e-ad59-3d4c97ed9b97,Satan,,1559,/collections/histoires-prodigieuses/histoires-prodigieuses-00001.jpg,2794,2965,,"beasts,devils,human-animal-hybrid,hybrid-figures,monsters,supernatural"
1f2c7402-75d9-4808-be69-9a704d3dcbf0,"A story of our times, of two girls joined together",,1559,/collections/histoires-prodigieuses/histoires-prodigieuses-00005.jpg,2596,2970,,"beasts,monsters"
340dcbe6-8acb-44de-990d-9f305ea817f9,The Monster of Cracow,,1559,/collections/histoires-prodigieuses/histoires-prodigieuses-00006-2.jpg,2597,2930,,"beasts,devils,human-animal-hybrid,hybrid-figures,monsters,supernatural"
5ef6bed8-e1ce-4dbc-8e9f-246560a09f83,Monster born on the borders of England and Normandy,,1559,/collections/histoires-prodigieuses/histoires-prodigieuses-00009.jpg,2573,3019,,"beasts,monsters"
c12994d4-4312-45fd-a66b-00dd51717196,"Little male monster, who has four arms and four legs",,1559,/collections/histoires-prodigieuses/histoires-prodigieuses-00014.jpg,2625,3041,,"beasts,monsters"
7e15046a-4705-41f9-82ee-5ddb5d1bab7e,Conjoined twins from Verona,,1559,/collections/histoires-prodigieuses/histoires-prodigieuses-00017.jpg,2634,2959,,"beasts,monsters"
2f7da1d0-ef00-4ef7-8501-60ec639b5998,"Two monsters, one male, the other female, seen in our time in Italy",,1559,/collections/histoires-prodigieuses/histoires-prodigieuses-00022.jpg,2617,2839,,"beasts,monsters"
f9cf34d5-8148-4e3c-94fa-bfe68cc5d0b4,Male monster who has been seen in France in our time,,1559,/collections/histoires-prodigieuses/histoires-prodigieuses-00025.jpg,2657,2992,,"beasts,monsters"
5662193e-1c0d-49f2-90d3-b0be3e184022,A rich noblewoman fortifying herself against the laws of nature,,1559,/collections/histoires-prodigieuses/histoires-prodigieuses-00028.jpg,2607,2733,,"beasts,devils,monsters,supernatural"
123fd004-6e34-4013-bc50-a30f24db8ef3,An embalmed serpent sent by the Venetians to King Francis,,1559,/collections/histoires-prodigieuses/histoires-prodigieuses-00029.jpg,2651,2926,,"beasts,devils,monsters,serpents,supernatural"
50798c69-87e8-43da-a584-4dac1d2f378c,The Devil in India,Jörg Breu the Elder,1515,/collections/histoires-prodigieuses/breu-satan-crop.jpg,1576,1672,,"beasts,devils,human-animal-hybrid,hybrid-figures,monsters,supernatural"
a6041d66-7ff6-4a6c-bd80-b207b5289841,Dreams,Aubrey Beardsley,1894,/collections/aubrey-beardsley/beardsley-illustration-00017.jpg,1882,2578,,"dragons,grotesque,hybrid-figures,monsters"
cfafee22-0192-48b9-bcc5-b97d7379ba9f,Unpublished design,Aubrey Beardsley,1894,/collections/aubrey-beardsley/beardsley-illustration-00018.jpg,2227,2047,,"grotesque,hybrid-figures,monsters"
e28d20a0-d4be-425b-9f66-4664d6d752ad,Image of a blemmyes,,ca. 1175–1200,/collections/blemmyes/14350289515_96fd2805c2_c-edit.jpg,625,722,,"bestiary,monsters"
49a6c1c8-1ea1-4819-8a06-6dee48232225,Image of a blemmyes,,ca. 1250,/collections/blemmyes/blemmyae-wonders-of-the-east-cotton-tiberiusbv-edit.jpg,1370,1941,,"bestiary,monsters"
cd246621-357c-4bb0-95fa-4f91e231e97f,Image of a blemmyes,,ca. 1260,/collections/blemmyes/BL-rutland-psalter.jpg,700,672,,"bestiary,monsters"
49ad4a35-7735-4d4a-a72c-264b22fcb80d,Blemmyes and other “monsters”,,ca. 1277 or after,/collections/blemmyes/556fcce3-91c2-4fc5-a182-fd93892c63eb_3131-edit.jpg,2321,3080,,"bestiary,monsters"
31e9a124-1014-4cc5-b666-b82f40273207,Image of blemmyes,,ca. 1442–1448,/collections/blemmyes/cpg300_0748-edit.jpg,1176,1727,,"bestiary,human-animal-hybrid,monsters"
1e3b0b7d-28ac-4c9c-b47a-d45831a9b6a6,Image of blemmyes,,ca. 1450–1475,/collections/blemmyes/v2_bsb00009566_00132_full_full_0_default-edit.jpg,3358,4287,,"bestiary,monsters"
6a442538-5da0-4415-b26e-1c9a7d30d353,Blemmyes and other “monsters”,,ca. 1475,/collections/blemmyes/0a906710-bfa1-41f1-affc-8a9523b1c903_4117-edit.jpg,1398,1190,,"bestiary,human-animal-hybrid,monsters"
d179ecb4-303b-4595-8369-f7d06c2fa43b,Blemmyes and other “monsters”,,1481,/collections/blemmyes/iiif-service_rbc_rbc0001_2008_2008rosen0080_0395-full-pct_100-0-default-edit.jpg,1680,2368,,"bestiary,human-animal-hybrid,monsters"
d3e4b0d6-3fdf-4eb2-8d57-37b50f05831c,Image of blemmyes,,1537,/collections/blemmyes/p259a-edit.jpg,1134,1688,,"bestiary,monsters"
3b1bae6a-8ded-4eb4-a092-63c5333c70c5,Blemmyes and other “monsters”,,1500,/collections/blemmyes/munster-edit.jpg,1682,1200,,"bestiary,human-animal-hybrid,monsters"
fa677efd-fc23-4fba-adab-16632e029981,Blemmyes and dog-headed beings,,1553,/collections/blemmyes/Blemmyes-arabic-edit.jpeg,1315,2114,,"bestiary,human-animal-hybrid,monsters"
df1a9965-2f28-44be-a2f2-e5ac4f17b351,Image of a blemmyes,,1557,/collections/blemmyes/blemmyes-wellcome-2-edit.jpg,1370,1368,,"bestiary,monsters"
1475e9ca-a392-4167-a151-f21da80e32b7,Image of a blemmyes,,1557,/collections/blemmyes/blemmyes-wellcome-1-edit.jpg,1406,1374,,"bestiary,monsters"
2df7ee58-9f64-4e69-a47f-cef8b8248b9c,Blemmyes and other “monsters”,Adriaen Coenen,1577,/collections/blemmyes/fish-book-blemmyes.jpg,2160,1564,,"bestiary,human-animal-hybrid,monsters"
e195f262-4f54-472d-bf41-baa6f55661dd,Image of blemmyes,,ca. 1625–1650,/collections/blemmyes/0ffd67a623da5e7d1bc0098e4cb5b1757ccf77f8-edit.jpeg,1072,1374,,"bestiary,monsters"
446f722b-7b03-4200-b8ba-2fa1f7305e65,Image of blemmyes,,1642,/collections/blemmyes/vlyssisaldrouan00aldra_0415-edit.jpg,2118,2451,,"bestiary,monsters"
96f95644-de63-45ce-b9ec-1de979bc8d06,Image of a blemmyes,,1653,/collections/blemmyes/anthropometamorp00jbjo_0076-edit.jpg,755,872,,"bestiary,monsters"
1013aef2-1057-4198-ba50-4e7672d375d9,Blemmyes and other “monsters”,,1665,/collections/blemmyes/pgasparisschotti00scho_0524-edit.jpg,2596,3520,,"bestiary,human-animal-hybrid,monsters"
42d444e7-e9a9-4967-a007-479fade36afc,Image of blemmyes,,1665,/collections/blemmyes/fortuniuslicetus00lice_0155-edit.jpg,1988,1428,,"bestiary,monsters"
09a721de-b54d-4191-a5d8-b8236f0a9b61,Blemmyes and other “monsters”,,1696,/collections/blemmyes/speculaphysicoma00zahn_1293-edit.jpg,2207,3575,,"bestiary,human-animal-hybrid,monsters"
867bd753-5fff-454b-88fa-1f9c5a758df3,Image of a blemmyes among humans,,1724,/collections/blemmyes/mursdessauvagesa01lafi_0139-edit.jpg,2152,2861,,"bestiary,monsters"
ecb78978-0c80-4d2b-ac6e-3f20385c9195,Sea Monsters Unmasked,Henry Lee,1883,/collections/sea-monsters-sea-fables/seamonstersunmas00leeh_0007-edit.jpg,2448,4146,,"monsters,sea-monsters,sea-serpents"
2bda5e89-88c1-409a-9e77-e1498cae080c,The Octopus (Octopus vulgaris),Henry Lee,1883,/collections/sea-monsters-sea-fables/seamonstersunmas00leeh_0034-edit.jpg,3036,2259,,"monsters,sea-monsters,sea-serpents"
5472449e-e582-4ff6-9c56-cd50af9a9d4d,Fascimile of De Montfort's Poulpe colossal,Henry Lee,1883,/collections/sea-monsters-sea-fables/seamonstersunmas00leeh_0048-edit.jpg,1956,2968,,"monsters,sea-monsters,sea-serpents"
6548e941-d517-4fbc-8457-db0b2c83908d,"Gigantic Calamary Caught by the French Despatch Vessel Alecton, Neear Teneriffe",Henry Lee,1883,/collections/sea-monsters-sea-fables/seamonstersunmas00leeh_0055-edit.jpg,2133,3231,,"monsters,sea-monsters,sea-serpents"
1c86a4da-3775-4405-8625-e22085710d04,"Head and Tentacles of a Great Calamary (Architeuthis princeps) Taken in Logie Bay, Newfoundland, Nov. 1873",Henry Lee,1883,/collections/sea-monsters-sea-fables/seamonstersunmas00leeh_0060-edit.jpg,2084,2784,,"monsters,sea-monsters,sea-serpents"
f5246747-30c8-4f14-bba9-207388dceab7,Pontoppidan's Sea Serpent,Henry Lee,1883,/collections/sea-monsters-sea-fables/seamonstersunmas00leeh_0079-edit.jpg,856,3044,,"monsters,sea-monsters,sea-serpents"
7a9718f9-a1d8-40d8-9890-6d1fed44ce46,The Animal Draws By Mr. Bing as Having Been Seen by Hans Egede,Henry Lee,1883,/collections/sea-monsters-sea-fables/seamonstersunmas00leeh_0082-edit.jpg,3515,2333,,"monsters,sea-monsters,sea-serpents"
d1b36a60-cc78-40fd-98d8-7c941fc4c425,The Animal Which Egede Probably Saw,Henry Lee,1883,/collections/sea-monsters-sea-fables/seamonstersunmas00leeh_0083-edit.jpg,2024,1796,,"monsters,sea-monsters,sea-serpents"
20c84c72-cc16-4861-bea2-e006b13ca82f,The Sea Serpent and Sperm Whale as Seen from the Pauline,Henry Lee,1883,/collections/sea-monsters-sea-fables/seamonstersunmas00leeh_0107-edit.jpg,3402,2051,,"monsters,sea-monsters,sea-serpents"
c4cf2332-a387-4357-b1ae-acdf3e116bbf,Sea Fables Explained,Henry Lee,1883,/collections/sea-monsters-sea-fables/seafablesexplain00leeh_0001-edit.jpg,1931,3174,,"monsters,sea-monsters,sea-serpents"
f9638eac-381a-4f9a-adab-a3f9aa29efb4,Fish Avatar for Vishnu.,Henry Lee; Calmet and Maurice (after),1883,/collections/sea-monsters-sea-fables/seafablesexplain00leeh_0_0016-edit.jpg,1184,3032,,"human-animal-hybrid,monsters,sea-monsters,sea-serpents"
d2389fea-25f8-4993-92c7-dd5b8cdcf342,Christian Symbol. From the Catacombs at Rome.,Henry Lee,1883,/collections/sea-monsters-sea-fables/seafablesexplain00leeh_0_0021-edit.jpg,1860,720,,"monsters,sea-monsters,sea-serpents"
abe2c360-9961-41dd-b2d9-2e4d1d85b894,Mermaid and fishes of Amboyna.,Henry Lee; Valentyn (after),1883,/collections/sea-monsters-sea-fables/seafablesexplain00leeh_0_0025-edit.jpg,1908,1386,,"human-animal-hybrid,monsters,sea-monsters,sea-serpents"
fff22a93-683a-4754-a641-9cf883c529a0,A Japanese Artificial Mermaid.,Henry Lee,1883,/collections/sea-monsters-sea-fables/seafablesexplain00leeh_0_0035-edit.jpg,1852,856,,"human-animal-hybrid,monsters,sea-monsters"
62186771-5641-481f-9a38-b08b5927c8ed,"An Artificial Mermaid, Probably Japanese.",Henry Lee,1883,/collections/sea-monsters-sea-fables/seafablesexplain00leeh_0_0036-edit.jpg,764,1640,,"human-animal-hybrid,monsters,sea-monsters"
23e4fdff-4e10-4d6a-b0de-d917909b29d1,A Mermaid. From a Japanese picture.,Henry Lee,1883,/collections/sea-monsters-sea-fables/seafablesexplain00leeh_0_0037-edit.jpg,880,1152,,"monsters,sea-monsters"
f878f76e-caac-4f88-97d4-1cc9448b5a05,"Figure of an Octopus on a Gold Ornament, Found by Dr. Schliemann at Mycenae.",Henry Lee,1883,/collections/sea-monsters-sea-fables/seafablesexplain00leeh_0_0055-edit.jpg,1796,1848,,"monsters,sea-monsters"
318461e7-6560-4a68-a5c9-6a64eb4efcfd,"Golden Ornament in Form of an Octopus, Found by Dr. Schliemann at Mycenae.",Henry Lee,1883,/collections/sea-monsters-sea-fables/seafablesexplain00leeh_0_0056-edit.jpg,1848,1284,,"monsters,sea-monsters"
1f8fee53-a61f-4f3a-b308-d5aa78284d09,"The Goose Tree. Copied from Gerard's Herball, 1st edition.",Henry Lee,1883,/collections/sea-monsters-sea-fables/seafablesexplain00leeh_0_0108-edit.jpg,1920,2612,,"animal-hybrid,monsters,sea-monsters"
1f15acac-cd30-454d-9cea-7259797c402f,Development of Barnacles Into Geese. After Aldrovandus.,Aldrovandus (after); Henry Lee,1883,/collections/sea-monsters-sea-fables/seafablesexplain00leeh_0_0115-edit.jpg,1950,1737,,"animal-hybrid,monsters,sea-monsters"
17d1e8c8-61b1-455c-a08e-1b508b330db1,"A Girl with Two Faces, reprint of a ca. 1892 engraving",José Guadalupe Posada,1930,/collections/posada-monstrous-births/posada-DP869382.jpg,1156,1673,,monsters
673e2026-05d0-4f82-9923-25fae0ff6389,Siamese Twins,José Guadalupe Posada,ca. 1880–1910,/collections/posada-monstrous-births/posada-DP869363.jpg,1998,1334,,monsters
46c11e24-cca2-45ba-a244-6c4163c74720,A Man with a Small Foot Emerging from His Side,José Guadalupe Posada,ca. 1880–1910,/collections/posada-monstrous-births/posada-DP869380.jpg,1455,1692,,monsters
6b4310b5-5e96-4270-8824-52bb7a817a07,A Woman Who Gave Birth to Three Children and Four Animals,José Guadalupe Posada,ca. 1894,/collections/posada-monstrous-births/posada-DP868000.jpg,1759,1181,,monsters
1febe1d1-b82a-44d4-ab1b-8f291d5a5487,A Pig with the Face of a Man,José Guadalupe Posada,ca. 1899,/collections/posada-monstrous-births/posada-DP868524.jpg,2124,3112,,monsters
4f32e821-51ef-40e6-8584-49d42b8f3470,,Wallace Smith,1922,/essays/relaxations-for-the-impotent/03-fantaziusmallare00hechrich_0111-edit.jpg,3598,2248,,"grotesque,monsters"
9267f102-9f7a-4262-8a31-bba999af4e1d,The Sea Bishop,François Desprez,1562,/collections/recueil-de-la-diversite-des-habits/RP-P-OB-33.895A.jpg,2872,4678,,monsters
e20e86a8-d14f-4e66-ba25-5ab4180197b4,The Cyclops,François Desprez,1562,/collections/recueil-de-la-diversite-des-habits/RP-P-OB-33.871A.jpg,2982,4878,,monsters
fbbca150-6d6e-4af5-b0f9-0d81ecd15c7d,The Sea Monk,François Desprez,1562,/collections/recueil-de-la-diversite-des-habits/RP-P-OB-33.883A.jpg,2920,4782,,monsters
cf7b266f-180d-4b0b-bd7e-1dc174216f70,"""Coming Events Cast Their Shadows Before.""",Charles H. Bennett,1856,/collections/shadows/42630547-edit.jpg,1058,1188,,monsters
266e9570-de1c-4472-8729-c08ccb94dda2,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c21.jpg,3232,2204,,monsters
2d12e7a2-bd38-4195-a30d-a413e3bff268,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c5.jpg,3228,2232,,monsters
3857b986-53c9-4e14-9bb4-22a93e1e168c,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c22.jpg,3228,2220,,"demons,monsters"
3c29a2b4-7067-47ce-8342-48180cbb9d2d,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c18.jpg,3240,2208,,monsters
477ecfbc-c0c9-4029-a2d6-cde98ae9c371,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c25.jpg,3244,2224,,monsters
56ef8a6d-08e8-4512-968f-7f67e4102160,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c16.jpg,3224,2220,,monsters
5eaec654-8af3-4a4c-a54e-7d0488fa996e,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c11.jpg,3240,2236,,monsters
593a785e-936e-4cf0-9c13-8581d88168b9,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c1.jpg,3244,2240,,monsters
6c597ad0-9867-4105-aa04-dd4c2d84bcd0,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c19.jpg,3236,2212,,monsters
6622ffdd-e177-4790-9ed5-e1e24e4f6406,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c7.jpg,3212,2224,,"demons,monsters"
69f1c39a-55b5-4913-9c6e-39321197156e,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c6.jpg,3216,2228,,"dragons,monsters"
7f243022-bd49-4b40-98ec-29e30214cad4,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c13.jpg,3224,2292,,monsters
74039186-f624-4ed5-8806-cf5f1d315402,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c2.jpg,3248,2232,,"dragons,monsters"
8b8ef751-784f-41d4-8b96-8780cae36680,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c27.jpg,3244,2204,,monsters
88226448-3425-430f-b393-aaa8ffbaa07e,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c15.jpg,3236,2252,,"monsters,supernatural"
8c448454-0e69-44dd-bf76-ef27446d4cf4,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c10.jpg,3252,2212,,monsters
921ff85b-0127-439d-aa4e-21172e3e6e43,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c28.jpg,3236,2260,,monsters
9c6f205a-7ec0-4667-8f73-1dabb328a201,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c4.jpg,3228,2252,,monsters
0f651454-24c8-4dd7-82c0-e316798de4f8,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c24.jpg,3240,2236,,monsters
04263c37-6bcf-4aea-b0e3-710e1818d538,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c14.jpg,3220,2232,,monsters
ab87cd0c-5e11-4535-8cd8-032f5690512c,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c14.jpg,3220,2232,,monsters
aad3f24b-9b11-46a0-b388-5f4d4b6560ef,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c9.jpg,3252,2228,,monsters
cc6ea1c8-89e8-4677-a742-19ced0acc5bc,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c8.jpg,3232,2228,,monsters
c881f96a-f1e3-4b67-9b89-45ffa03bd6d5,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c3.jpg,3232,2240,,"dragons,monsters"
d514cbf6-66c3-4bff-b5bf-5c3c83f0cb01,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c23.jpg,3216,2244,,monsters
d3f3ad64-6d8c-47ab-9202-4013885078e8,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c12.jpg,3240,2232,,monsters
e034dd39-fab6-4852-8802-a2cf654d44ab,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c26.jpg,3236,2204,,monsters
e3f6e80c-e341-42bb-a75a-85377dbb1b50,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c17.jpg,3232,2212,,"demons,monsters"
f9534a6d-7e2c-4665-9470-c86d45ec3ff4,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c29.jpg,3256,2248,,monsters
f4ff4236-1d6f-4e0c-b55b-a212b6529731,,Katsushika Hokusai,1836,/collections/hokusai-warriors/hokusai-c20.jpg,3228,2208,,monsters
ee665507-3ab1-4cde-bd16-78b3f30e3abc,The French People Overwhelming the Hydra of Federalism,Villeneuve,ca. 1790s,/essays/revolutionary-colossus/image_villeneuve_le_peuple_francais_terrassant_lhydre_du_federalisme-edit.jpg,596,1008,,monsters
9c95669d-bf05-404d-a69a-b39eacfe27f6,Grotesque Decoration with Animal Heads,Daniel Hopfer,ca. 1520,/shop/nov-2020-prints-new-00008.jpg,1200,802,,"grotesques,monsters"
2c912149-1580-40ef-89d7-2fd09fdfdaa0,,,ca. 1350,/collections/jacob-van-maerlant-der-naturen-bloeme/der-naturen-bloeme-00008.jpeg,748,619,,"bestiary,monsters"
42e1803f-62bf-40fe-9cc5-fddeac77f1e1,,,ca. 1350,/collections/jacob-van-maerlant-der-naturen-bloeme/der-naturen-bloeme-00058.jpeg,756,504,,"bestiary,dragons,hybrid-figures,monsters"
bb74c27b-65c6-4357-b3cf-22332188a273,,,ca. 1350,/collections/jacob-van-maerlant-der-naturen-bloeme/der-naturen-bloeme-00004.jpeg,795,561,,"bestiary,monsters"
b1b02bc6-befd-4ff4-a1d3-14c21f23d22c,Hunter in kayak / Hunters encountering Sarqiserasak,Knud Rasmussen,1913,/collections/eskimo-folktales/eskimofolktales00rasm_0045.jpg,2148,1424,,monsters
590e1add-a93f-4686-bfc7-573a99d3f068,"An Animal Found in Spain, January 27th 1775",D. A. Rovinskii,1881,/collections/d-a-rovinskiis-collection-of-russian-lubki-18th-19th-century/oct_19_new_prints_00006-1-1024x910.jpg,1024,910,,monsters
7d7c2165-c3a2-4df9-b876-2bdd1d1a0d86,Harpy,D. A. Rovinskii,1881,/collections/d-a-rovinskiis-collection-of-russian-lubki-18th-19th-century/ABkavakIT5OIwxCQ4Czq5wY-1024x859.jpg,1024,859,,"dragons,monsters"
11051fc1-4415-4713-9b74-0e94b839ab7d,,,ca. 1775,/collections/compendium-of-demonology-and-magic-ca-1775/19077326508_f5f9369111_o.jpg,620,780,,"demonology,demons,monsters"
04f5b34b-eabf-4c2f-907d-a047c7e8d7f8,The Sleep of Reason Produces Monsters,Francisco Goya,ca. 1799,/collections/the-art-of-dreams/DP816992.jpeg,1857,2600,,monsters
2ae4e35f-0379-437d-9094-112760ebf015,,Arent van Bolten,ca. 1610,/collections/arent-van-bolten-s-grotesques/12460833273_e63a747b30_b.jpg,850,648,,"creatures,grotesques,monsters"
42c848de-67b9-4081-9a9f-99bdc90db485,,Arent van Bolten,ca. 1610,/collections/arent-van-bolten-s-grotesques/12461189034_79589c28ae_b.jpg,850,671,,"fantastical-creatures,grotesques,monsters"
6f648b27-adec-4834-9e57-57141c45d107,,Arent van Bolten,ca. 1610,/collections/arent-van-bolten-s-grotesques/12460659845_dfe439b7b2_b.jpg,850,703,,"fantastical-creatures,grotesques,monsters"
6f3895e7-38c3-4e44-9604-97dd3dbb0842,,Arent van Bolten,ca. 1610,/collections/arent-van-bolten-s-grotesques/12461190134_b8a9004a14_b.jpg,850,612,,"creatures,grotesques,monsters"
996ef60a-8720-4a35-97cc-bf05fb6b238b,,Arent van Bolten,ca. 1610,/collections/arent-van-bolten-s-grotesques/12461189734_bd0d60e75d_b.jpg,850,614,,"fantastical-creatures,grotesques,monsters"
0ba2f754-1337-4bf2-a970-d8325d457e7a,,Arent van Bolten,ca. 1610,/collections/arent-van-bolten-s-grotesques/12461189354_011e728b70_b.jpg,850,619,,"grotesques,monsters"
bc588339-cce0-4274-84e8-a4ce02316cb9,,Arent van Bolten,ca. 1610,/collections/arent-van-bolten-s-grotesques/12460659685_4fd7377f8c_b.jpg,850,724,,"grotesques,monsters"
dce1d284-111c-4e72-a74e-8a51d8e9b06f,,Arent van Bolten,ca. 1610,/collections/arent-van-bolten-s-grotesques/12460990783_9eebcea603_b.jpg,850,640,,"grotesques,monsters"
f20e629f-cee8-48fd-b758-648f36edbd08,,Arent van Bolten,ca. 1610,/collections/arent-van-bolten-s-grotesques/12461189514_aee9e4e429_b.jpg,850,626,,"dragons,grotesques,monsters"
1c4f25cf-8efe-475b-9e40-4311acf28cd4,,,ca. 1495,/collections/rainbow-coloured-beasts-from-15th-century-book-of-hours/11856154344_7360f17acc_c.jpg,800,493,,"beasts,dragons,grotesques,monsters"
2fc49344-3074-4012-bdce-dbf932451709,,,ca. 1495,/collections/rainbow-coloured-beasts-from-15th-century-book-of-hours/11855725415_ea6f2f3e5d_o.jpg,488,494,,"beasts,grotesques,monsters"
63bca76d-da57-4ff5-b90a-058920de24c1,,,ca. 1495,/collections/rainbow-coloured-beasts-from-15th-century-book-of-hours/11855722585_580bfbb524_b.jpg,750,546,,"beasts,grotesques,monsters"
715bf306-2290-4a36-a008-5c44702f2da3,,,ca. 1495,/collections/rainbow-coloured-beasts-from-15th-century-book-of-hours/11856006413_16de047b21_z.jpg,600,640,,"beasts,grotesques,monsters"
8f8cf023-5b21-495d-8f4c-15ef3945f730,,,ca. 1495,/collections/rainbow-coloured-beasts-from-15th-century-book-of-hours/11855726585_c86d944597_z.jpg,629,640,,"beasts,grotesques,monsters"
98995fb5-b895-4097-8fc9-8b890b10fc03,,,ca. 1495,/collections/rainbow-coloured-beasts-from-15th-century-book-of-hours/11856007363_38c67c9959_b.jpg,654,676,,"beasts,grotesques,monsters"
a74ee979-f14d-4395-a47e-1c63c4e7e38c,,,ca. 1495,/collections/rainbow-coloured-beasts-from-15th-century-book-of-hours/11855722965_5a474a591f_z.jpg,638,640,,"beasts,grotesques,monsters"
c949b9f7-f490-40e2-9b42-6e301d899803,,,ca. 1495,/collections/rainbow-coloured-beasts-from-15th-century-book-of-hours/11856005293_cecfb3bc4d_c.jpg,800,423,,"beasts,grotesques,monsters"
f1f5ad99-c86e-47e8-80b1-00375f131c2b,,,ca. 1495,/collections/rainbow-coloured-beasts-from-15th-century-book-of-hours/11856530616_0eeeff0ca6_o.jpg,431,353,,"beasts,grotesques,monsters"
1a742351-0bc3-465a-842c-f10a8eed6d7c,,Fortunio Liceti,1665,/collections/fortunio-liceti-s-monsters-1665/10962374026_335b88123b_b.jpg,800,572,,monsters
12d48ee5-3cb0-4d10-b9ca-2352cacc7591,,Fortunio Liceti,1665,/collections/fortunio-liceti-s-monsters-1665/10962468264_b50e1151fe_b.jpg,800,653,,monsters
10a49005-969e-4ec6-a37f-593f148e4af0,,Fortunio Liceti,1665,/collections/fortunio-liceti-s-monsters-1665/10962466324_1f586c86c0_b.jpg,800,602,,monsters
242c34c1-2146-43e6-9e78-0017f8f2d860,,Fortunio Liceti,1665,/collections/fortunio-liceti-s-monsters-1665/10962470494_72239b464a_b.jpg,800,606,,monsters
38029bfd-a4fd-4c75-a7de-01784fe01b9e,,Fortunio Liceti,1665,/collections/fortunio-liceti-s-monsters-1665/10962375166_ded27fe65e_b.jpg,800,614,,monsters
5eb73ce7-e9db-4f2e-a480-7fca3a14ac88,,Fortunio Liceti,1665,/collections/fortunio-liceti-s-monsters-1665/10962533943_9b91fb44c8_b.jpg,800,620,,monsters
5d27676d-3081-4680-93c1-badc88adac09,,Fortunio Liceti,1665,/collections/fortunio-liceti-s-monsters-1665/10962531823_8733ae5e8d_b.jpg,800,640,,monsters
5f22ba20-1514-4ef0-bac2-d222678a7112,,Fortunio Liceti,1665,/collections/fortunio-liceti-s-monsters-1665/10962467794_4784c895e1_b.jpg,800,630,,monsters
78186b8a-8b52-4cb7-90ee-4179ecfabee1,,Fortunio Liceti,1665,/collections/fortunio-liceti-s-monsters-1665/10962374566_b475ac0503_b.jpg,800,598,,monsters
789d730d-e686-4d89-84a5-72dfea39c693,,Fortunio Liceti,1665,/collections/fortunio-liceti-s-monsters-1665/10962469294_0b339e8ba0_b.jpg,800,632,,monsters
83e0b5af-0b84-4b39-b6d3-372377fec6c1,,Fortunio Liceti,1665,/collections/fortunio-liceti-s-monsters-1665/10962376126_90f04f47ef_b.jpg,800,634,,monsters
8346487d-6ac9-4044-bfa5-b56b7c96b96c,,Fortunio Liceti,1665,/collections/fortunio-liceti-s-monsters-1665/10962372706_70d334a25c_b.jpg,800,573,,monsters
02f139fe-e3d5-4ba3-89d9-e8d66ac91ffb,,Fortunio Liceti,1665,/collections/fortunio-liceti-s-monsters-1665/fortuniuslicetus00lice_lead.jpeg,1996,1520,,monsters
