uuid,title,artist,date,src,w,h,restriction,tags
85d946b2-4fd0-47f9-a862-c5f705d802bb,White Elephant,,1849,/essays/race-and-the-white-elephant-war-of-1884/37516938401_24c538fb45_b.jpg,760,722,,"animals,elephants"
3830dbd8-f252-4387-9710-99010370d4df,"Representation of the Inner State of a Sinner, Who Repents and Begins to Fly From Sin",Johannes Gossner,1851,/collections/the-heart-of-man-either-a-temple-of-god-or-a-habitation-of-satan-represented-in-ten-emblematical-figures-1851/35348985023_5d8f419d35_b.jpg,690,1024,,animals
50212b4f-8112-4fab-b621-c23ec7816f74,"Representation of a Person's Inward State, Who Being Reconciled With God, Will Know Nothing More Than the Crucified Jesus.",Johannes Gossner,1851,/collections/the-heart-of-man-either-a-temple-of-god-or-a-habitation-of-satan-represented-in-ten-emblematical-figures-1851/36023045631_404bdd9bb3_b.jpg,667,1024,,animals
0e659897-ce0f-413b-81ae-4cff148f679f,"The Inner Condition of a Sinner, Who Believes in Christ And the Gospel, and Is Filled With the Holy Ghost.",Johannes Gossner,1851,/collections/the-heart-of-man-either-a-temple-of-god-or-a-habitation-of-satan-represented-in-ten-emblematical-figures-1851/36023044331_b5fcac4b87_b.jpg,679,1024,,animals
ae47597f-bc44-4c7f-9d7c-f429968b8234,"The Heart of Man Who After His Conversion Has Fallen Again Into Former Sins, And Is Now Entirely In the Power of Satan",Johannes Gossner,1851,/collections/the-heart-of-man-either-a-temple-of-god-or-a-habitation-of-satan-represented-in-ten-emblematical-figures-1851/36023044971_d00ff7ae68_b.jpg,682,1024,,"animals,birds"
a79d72ef-cd33-4e64-80f0-640ccde54e91,"State of a Person's Heart, Whose Zeal Has Grown Cold, And Who Has Returned to the Love of the World.",Johannes Gossner,1851,/collections/the-heart-of-man-either-a-temple-of-god-or-a-habitation-of-satan-represented-in-ten-emblematical-figures-1851/36023044751_229a2c745f_b.jpg,678,1024,,animals
ead2fc1f-c68e-4eaf-985e-ed2f638e67c1,"Representation of the Inner State of a Man, Who Is a Servant of Sin, and Suffers the Devil to Reign Within Him.",Johannes Gossner,1851,/collections/the-heart-of-man-either-a-temple-of-god-or-a-habitation-of-satan-represented-in-ten-emblematical-figures-1851/36155625025_6939390662_b.jpg,684,1023,,animals
22c139fb-c445-4eb4-9641-94e8bb15f25e,Bear blowing a horn,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35057412724_20a639e5e5_o.jpg,322,420,,"animals,dogs"
2c8add3d-a79a-4385-ba2b-536b3c7536c2,Chanticleer the Cock swinging a censer,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35509225380_f162673810_o.jpg,404,358,,animals
4043c239-738f-401a-a984-a7adb28432e0,Rabbit tolling church bells,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35057412434_5c35ed2e79_o.jpg,579,492,,"animals,rabbits"
4d870b03-4a48-489f-9c25-3f3bbefc2452,Goat carrying a crucifix,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35057412784_78efe94290_o.jpg,371,490,,"animals,goats"
575ffd54-236b-4e89-80f8-52cc9d000fa3,"Ram, with situla, sprinkling holy water with an aspergillum",,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35057412654_2a5fa4553f_o.jpg,535,499,,"animals,sheep"
5a599078-56ce-49a0-b375-e2453c64620c,Horse playing a flute and drum,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35897180625_74c08433b2_o.jpg,409,494,,"animals,horses"
520d0d09-f0b7-4b3f-bfa4-c96a75292a28,Bull blowing a horn,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35897180745_cb960d8ec9_o.jpg,518,495,,animals
6a499813-e1fc-4cb2-b841-3261d285ea7e,Elephant as a pilgrim,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35856324636_69710d95e9_o.jpg,455,490,,"animals,elephants"
7365eac2-b06a-4621-9cb7-0455eef13210,Ysengrin the Wolf (arch enemy of Reynard) as a bishop,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35057412914_bc746d662b_o.jpg,443,491,,"animals,dogs"
7c49884e-14e0-4910-b1fc-d73a1dc25fad,Ape family (mocking of human funerals?),,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35897180195_863b2b6200_o.jpg,406,397,,"animals,monkeys"
7fa926d4-b4c0-4001-844d-cfed00a3c806,Ass playing a recorder and bell,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35856324506_af4745e6f5_o.jpg,481,493,,animals
909cf14f-3f9c-4432-9e0a-f042c4267c03,Cat beating a cymbal,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35509225180_4af2eba55d_o.jpg,411,488,,"animals,cats"
959547f9-20d5-4ee3-b578-ad538f100330,Dog playing bagpipes,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35897180425_32d1d1d19e_o.jpg,503,487,,"animals,cats,dogs"
9b519162-4659-401c-bbb5-724b5ce38f1a,Sheep ringing bells,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35509226080_38496808bd_o.jpg,472,506,,"animals,sheep"
a365c099-d72d-4504-b163-fa384a0a1cab,Boar digging a grave,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35057412554_a82555238e_o.jpg,440,313,,"animals,bears"
e7007f4d-1ac5-437d-8500-4a6ea35b5c44,Brechimer the Stag and Tibert the Cat carrying Reynard the Fox's bier,,13th century,/collections/music-in-the-margins-the-funeral-of-reynard-the-fox-13th-century/35509225640_966a10002a_o.jpg,1001,502,,"animals,cats,deer"
eea47d18-aa14-4442-8b0c-aa70ebb21465,,,ca. 1410,/collections/the-flower-of-battle-italian-fighting-manual-ca-1410/34870299002_0a39ea0f8a_o.jpg,712,707,,"animals,horses"
50a318e1-1bda-4f58-ae8e-dc6e925fd8b5,Bois De Boulogne,J. J. Grandville,1877,/collections/public-and-private-life-of-animals-1877/34461706160_2820955eca_o.jpg,568,654,,animals
641e7451-18b9-4713-bf3d-cb1ff16dbb9a,,J. J. Grandville,1877,/collections/public-and-private-life-of-animals-1877/34847776505_1ffa4d2f42_o.jpg,596,717,,animals
0cb2894d-9e45-407a-99cb-a7a60a9dd2f4,,J. J. Grandville,1877,/collections/public-and-private-life-of-animals-1877/34461705680_504156cc13_o.jpg,596,813,,animals
d09bc0ea-c33a-41eb-a055-4f0bbae76e34,,J. J. Grandville,1877,/collections/public-and-private-life-of-animals-1877/34461707700_d4effa7e03_o.jpg,551,796,,"animals,lions"
e0c360b6-48ef-42e4-b7eb-41b1caa0330b,,J. J. Grandville,1877,/collections/public-and-private-life-of-animals-1877/34847776805_738e571c0a_o.jpg,541,657,,animals
8bef7642-88f5-440d-8997-2c181c9fa6af,Stuffed Sheep,Richard Kearton,1909,/essays/stuffed-ox-dummy-tree-artificial-rock-deception-in-the-work-of-richard-and-cherry-kearton/34551737812_27f12ba834_o.jpg,866,694,,"animals,birds,sheep"
5344e64c-bea2-410b-8e7a-59935564c6ea,Witches Feasting,,1720,/essays/woodcuts-and-witches/34267945782_993aa2e592_c.jpg,799,711,,animals
a3fcb0a8-085d-439f-8b2a-d62aed7bd9e1,Pigs spinning,,1674,/collections/the-spinning-sow-1673/33198749443_27df5ee9d6_b.jpg,700,932,,animals
20e83c7d-555a-42d8-bf4a-3cd9aaea40cd,,,ca. 820,/collections/aratea-making-pictures-with-words-in-the-9th-century/32597287414_95b97616dc_c.jpg,686,800,,animals
2df9ad10-0f9a-4d52-b960-4319ddeaf695,,,ca. 820,/collections/aratea-making-pictures-with-words-in-the-9th-century/33057422510_7a86f2b98f_c.jpg,667,800,,"animals,rabbits"
53b838b5-41c9-440b-b062-4da5cc1bbd9f,,,ca. 820,/collections/aratea-making-pictures-with-words-in-the-9th-century/33284735882_88699fea33_c.jpg,800,752,,animals
67cdca0f-4dd8-4c27-a883-3d8515ccec42,,,ca. 820,/collections/aratea-making-pictures-with-words-in-the-9th-century/aratrea-banner.jpg,922,358,,animals
807cdbfb-774a-4d4e-b5da-f6a98795130b,,,ca. 820,/collections/aratea-making-pictures-with-words-in-the-9th-century/32597286874_9a8ae94e84_b.jpg,764,1024,,animals
8d6529ab-657f-4290-9aee-d94c46940468,,,ca. 820,/collections/aratea-making-pictures-with-words-in-the-9th-century/33057100260_765eafe64a_c.jpg,681,800,,animals
00d2f96b-460d-4274-8e12-dbc90dcf1182,,,ca. 820,/collections/aratea-making-pictures-with-words-in-the-9th-century/32597289794_fcea84ba30_c.jpg,709,800,,"animals,rabbits"
0dd34fee-3fbc-4146-92ab-19296941964f,,,ca. 820,/collections/aratea-making-pictures-with-words-in-the-9th-century/32597288994_e16ae42913_b.jpg,886,1024,,animals
b496e0bc-3bb5-4da3-98b4-fc647009d641,,,ca. 820,/collections/aratea-making-pictures-with-words-in-the-9th-century/33440201285_f163630d66_c.jpg,800,798,,"animals,eagles"
d738b552-f277-4708-be97-49c6b0ae5a9a,,,ca. 820,/collections/aratea-making-pictures-with-words-in-the-9th-century/32597287174_cd07d1f319_c.jpg,800,783,,"animals,fish"
da8f9e4c-b889-4978-850c-8a41cb26518d,,,ca. 820,/collections/aratea-making-pictures-with-words-in-the-9th-century/33057103530_972cac9a15_c.jpg,647,799,,"animals,dogs"
e1278180-a82f-49b4-a81c-5552af853762,,,ca. 820,/collections/aratea-making-pictures-with-words-in-the-9th-century/33057102670_a82feacc6d_c.jpg,762,799,,"animals,sheep"
01c46f04-3137-4f93-af78-3819aa18b5a4,Otters Swimming,Seki Shūkō,ca. 1890–2,/collections/a-selection-from-the-met-s-public-domain-collection-now-free-from-all-restrictions/32554749040_a74610f750_b.jpg,650,795,,animals
bfee1849-c8c7-4357-9f5e-aceba7d33ff9,A Woman Who Gave Birth To Three Children And Four Animals,José Guadalupe Posada,ca. 1900–10,/collections/a-selection-from-the-met-s-public-domain-collection-now-free-from-all-restrictions/32554701170_fe494a4824_b.jpg,1000,671,,animals
34aeeb5d-024b-433a-b9c0-fbfd5fd10013,,Théodore Marcile,1609,/collections/the-city-of-truth-or-ethics-1609/31837351143_1b7facfca3_o.jpg,693,1268,,animals
c71753a0-8c40-4e41-b6fd-a5af3bb28f50,"[Jack London, With Pig, Six Days Before He Died]",Charmian London,1921,/essays/astral-travels-with-jack-london/31033336202_3e5fdc846e_c.jpg,800,567,,"animals,goats"
444f343d-9af6-4744-abe5-e1e37c5ed9b2,Heroic Landscape with Rainbow,Joseph Anton Koch,1824,/collections/rainbows-in-art/30701707540_6fd8994312_c.jpg,712,800,,animals
e1dac150-7f0d-42fc-83bd-e012b3236201,,,ca. 1919,/collections/pages-from-an-illustrated-catalogue-of-period-ornaments-ca-1919/29379383493_0c59ceb713_b.jpg,600,801,,animals
73b298ea-9e7d-4510-8eef-8a1309287236,The Buraq Worshipped by Two Princes,,19th century,/essays/out-of-their-love-they-made-it-a-visual-history-of-buraq/29750413786_1bb6a41ab1_b.jpg,1023,635,,animals
9f5416ef-14c4-42cf-860f-f14536c7ff97,Buraq,,1717,/essays/out-of-their-love-they-made-it-a-visual-history-of-buraq/29405338080_5f733fc7e8_z.jpg,636,432,,animals
46cbce8c-44ef-41cc-9a90-38149e89a701,The Travelled Monkey,B. P. Gibbon; E. H. Landseer,ca. 1828,/collections/the-singerie-monkeys-acting-as-humans-in-art/28395517825_0eb2efdce7_o.jpg,829,768,,"animals,monkeys"
6a7d4cc3-fcab-473c-aa91-aec6bc0066d3,Flea-ology,,ca. 1840,/collections/the-singerie-monkeys-acting-as-humans-in-art/28362089356_c065094e22_c.jpg,800,593,,"animals,cats,monkeys"
64f6e9fb-b38a-46f7-972e-1554d0588f5b,"<em>Aap op zijn ziekbed</em> [Monkey on his Sickbed], Leonard Schenk, 1720",,1720,/collections/the-singerie-monkeys-acting-as-humans-in-art/28316505641_b08f27cf7a_c.jpg,800,657,,"animals,monkeys"
75f89eeb-571f-4f85-b59f-33684ada449d,The Sleeping Pedlar Robbed by Monkeys,Bruegel the Elder; Pieter van der Heyden,1562,/collections/the-singerie-monkeys-acting-as-humans-in-art/28395515225_6f05fdf860_b.jpg,1024,750,,"animals,monkeys"
0fe49769-9313-4248-b1dd-ba8ef2afe363,Quack,Pieter van der Borcht the Elder,late 16th century,/collections/the-singerie-monkeys-acting-as-humans-in-art/28362086996_9c9fcf7f1f_o.jpg,1200,804,,"animals,monkeys"
a2b0240a-a942-47fb-83e3-c5a4f11ae07a,Monkey wearing human clothes with fan,,late 19th century,/collections/the-singerie-monkeys-acting-as-humans-in-art/28362090376_46454263bb_b.jpg,583,768,,"animals,monkeys"
a5ff6eae-ecdf-4180-ac21-b17557a4ed15,The Sleeping Pedlar Robbed by Monkeys,Bruegel the Elder; Pieter Feddes Harlingen,early 17th century,/collections/the-singerie-monkeys-acting-as-humans-in-art/27797553914_ce8445ee17_b.jpg,1000,781,,"animals,apes,monkeys"
de21d9be-27c4-4878-9e25-83345834f8f8,Singerie of a Barbershop,Pieter van der Borcht the Elder,16th century,/collections/the-singerie-monkeys-acting-as-humans-in-art/28317709791_c4ab66bb79_b.jpg,700,1024,,"animals,monkeys"
dda48c95-4900-49a8-9e3c-94770b3629fa,Dobbins' Electric Soap: Seven Ages of Man,,1881,/collections/the-steps-of-life/27276884652_657772f37e_b.jpg,1024,867,,animals
18ea246c-7904-42a3-9eab-ebd34f56200e,Comparative Embryological Plates,Ernst Haeckel,1910,/essays/copying-pictures-evidencing-evolution/26470128123_6c6edb7d78_c.jpg,800,709,,animals
5fae0e3e-46ec-4ddd-91d0-180cd5bc9d6c,,Cyprianus,,/collections/the-key-of-hell-an-18th-century-manual-on-black-magic/20138252892_0dec595567_b.jpg,989,733,,animals
59cc8062-cd38-47b3-b2cf-daf556ac9617,"Fig. 9 represents the carving of a pig, which is realistic in the results attained.",,1910,/collections/the-art-of-ornamental-orange-peeling-1910/22146620400_d1212663ab_z.jpg,453,639,,"animals,pigs"
6e5865fe-89ff-4eda-a86a-d5df60690c79,Olea europaea,Gherardo Cibo,,/collections/watercolours-from-a-16th-century-de-materia-medica/20249775144_7dd69968fb_o.jpg,600,834,,animals
78798306-7626-4608-9538-ddf30aa0038f,,Charles DeKay,1898,/collections/bird-gods-1898/19862820776_ef38fd9994_z.jpg,639,589,,"animals,birds"
34e09537-cc8c-4ecc-9f48-95ba3db6b3f9,Whale Washed up on the Shore of Berckhey near Scheveningen in Holland in 1598,Hendrick Goltzius; Jacob Matham,1598,/essays/a-bestiary-of-sir-thomas-browne/18117552224_24d8366de6_o.jpg,800,597,,"animals,whales"
3bdeb312-c106-4412-94e8-cc8225a9bab3,Of the Unicorn,Edward Topsell,1658,/essays/a-bestiary-of-sir-thomas-browne/18740195145_9c69a43b80_o.png,645,500,,animals
506e3186-1f0c-438a-8dcb-249af62f2991,Of the Badger,Edward Topsell,1658,/essays/a-bestiary-of-sir-thomas-browne/18552421968_f3d99e7d01_o.png,639,389,,"animals,fauna,wildlife"
8b363634-e202-46df-ae87-3d366b2d75b4,Manticore,,13th century,/essays/a-bestiary-of-sir-thomas-browne/18703957409_9715232332_c.jpg,800,798,,"animals,birds,lions"
04cbe61a-e838-4320-9324-b4444017039e,"The “quincunx” pattern, with accompanying Latin inscription.",Thomas Browne,1658,/essays/a-bestiary-of-sir-thomas-browne/18740188685_43becfc1c4_o.jpg,702,993,,animals
1ee31d66-be1e-43d0-80f3-67c803ea06c2,Beatrice explaining to Dante that the universe is a hierarchy of being,,1444–1450,/collections/14th-century-illuminations-for-dante-s-divine-comedy/17504476553_65188bb184_b.jpg,1024,518,,animals
da96dca5-a456-42bc-84a6-a7ea393026c5,Man Surrounded by Birds and Various Creatures,Cornelis Floris II; Hieronymus Cock; Johannes or Lucas van Doetecum,1557,/collections/16th-century-ornament-prints/17057950583_e04b0a5487_o.jpg,800,1193,,"animals,birds"
eff9b8d1-ab03-4ddd-95ec-54161783bba8,Cabriolet,Mary Browne,1821,/collections/illustrations-from-a-teenage-holiday-journal-1821/16626148033_247cf40bb0_c.jpg,800,604,,"animals,horses"
1de168b2-f079-4155-8bf8-a502e1e92cd9,Copies of figures on the face of the Fetiche Rock,,1818,/essays/forgotten-failures-of-african-exploration/17045992259_2b9c622a5a_b.jpg,752,1024,,animals
6b210f56-47fc-4425-9287-30d0571837a5,Ideal English Rabbit,,1915,/collections/in-search-of-the-impossible-the-perfect-english-rabbit/16801973347_21f9b74858_o.jpg,944,558,,"animals,rabbits"
640b0483-cdaf-44ef-8def-37b0790cbf18,English Rabbit,George A. Townsend,1915,/collections/in-search-of-the-impossible-the-perfect-english-rabbit/17010103115_3f92eceb9d_c.jpg,800,568,,"animals,rabbits"
9540c8b2-6535-4074-abf5-eec759ff217c,Basics of Mongolian Astrology,,19th century,/essays/a-mongolian-manual-of-astrology-and-divination/15807125014_e7e4bc2500_c.jpg,800,654,,animals
4be0dee3-a1e1-41ed-9652-cf24c07e28c8,,Joris Hoefnagel; Georg Bocskay,ca. 1595,/collections/hoefnagel-s-guide-to-constructing-the-letters-ca-1595/16342033551_1624cf667a_b.jpg,706,1024,,animals
bb97e227-edb6-4b6a-8ba1-73778f38af45,Glooskap Setting His Dogs on the Witches,Charels G. Leland,1884,/collections/the-algonquin-legends-of-new-england-1884/15092059519_2fccefb77f_o.jpg,560,587,,animals
b18bb6bf-ea5e-4780-910b-c89f41734bee,Chimpanzee Disappointed and Sulky,T. Wood,1872,/essays/the-naturalist-and-the-neurologist-on-charles-darwin-and-james-crichton-browne/14289666925_5a7490c050_b.jpg,800,789,,animals
604076aa-231f-405d-8d79-cddadf05ab17,"Plants, sheep, and a dragon.",,ca.1440,/collections/tractatus-de-herbis-ca-1440/13968947305_9798c35b8b_b.jpg,570,836,,animals
db44d409-fc66-4e3d-a2b2-011507b59be4,"A lion, a leopard, a rabbit, and an elephant.",,ca.1440,/collections/tractatus-de-herbis-ca-1440/13969389384_6c695a74a7_b.jpg,570,848,,"animals,lions"
e7bb25d8-8262-4de3-a275-b2e2eee0bb72,"Plants, a turtle, a man, and another animal.",,ca.1440,/collections/tractatus-de-herbis-ca-1440/13945843986_fa72dc530a_b.jpg,570,868,,animals
736175f8-e766-4e8d-ae12-86ebcf8a0ea4,,Issachar Ber Ryback,1922,/collections/shtetl-my-destroyed-home-a-remembrance-1922/13910969215_855e6c0b0e_b.jpg,950,712,,"animals,birds"
78b1f5f1-2c20-4aae-a383-0bf075d47622,Hospice for the Incurable,,ca. 1764,/collections/selection-from-wellcome-library-s-release-of-100k-openly-licensed-images/12051548286_d02e2d638d_b.jpg,786,550,,animals
b468f979-dd91-43a7-8449-07344f3749cb,,,,/collections/the-british-library-s-mechanical-curator-million/11448822585_cd7aca0331_o.jpg,190,250,,"animals,horses"
32dff087-03b2-4a28-a1c1-7621e6966f3d,,Frederick Whitney,1909,/collections/blackboard-sketching-1909/blackboard-sketching-54.jpg,1151,1500,,"animals,fish,rabbits"
8020c6b9-561a-4f01-89f1-ef9bec60d62c,"Title page illustration for *Mad Fashions, Od Fashions, All Out Fashions*",,1642,/collections/a-little-wander-down-the-catwalk-of-time/9715836003_2fc39dd460_o.jpg,736,540,,"animals,cats,fish,horses,rabbits"
118ae278-e7a2-4ba7-af3c-d08a0d23845b,A Sloth,Joris Hoefnagel; Georg Bocskay,1591-96,/collections/a-selection-from-the-getty-s-open-content-program/9510945084_6bf9cb492a_o.jpg,552,800,,animals
300e477d-54d1-4123-a6b6-3fadcff126e0,Landscape with Orpheus,,ca. 1570,/collections/a-selection-from-the-getty-s-open-content-program/9510944702_d1a137ee48_o.jpg,800,602,,animals
9a6d7346-a6f3-4922-9e5f-6f0f9f3f8493,"Cats, A Mouse",,ca. 1250–60,/collections/a-selection-from-the-getty-s-open-content-program/9510945474_fb3789e24d_o.jpg,621,600,,"animals,cats"
d65095fc-fad7-45bf-acf2-54ca7d9d5db7,"Part of a photographic series on performing animals, deposited by John A. Brown in 1920",,1920,/essays/canada-through-a-lens/800px-Performing_animals_No_1_HS85-10-37609.jpg,800,531,,"animals,horses"
fe53cf12-2b69-4cf7-8a0c-baea29dc5de4,The Wrestlers’,,1905,/essays/canada-through-a-lens/9159544900_5b8a9bb3e7_o.jpg,800,594,,"animals,bears"
757fa24e-6cee-449a-a1a6-3502c439aa95,,,1590,/collections/radical-fashion-from-the-schembart-carnival-1590/8639590967_8cc983b07f_o.png,397,620,,animals
1fb6b4a4-28a6-4451-8010-183720816476,The Mole or Want,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616382882_56d197f984_o.jpg,599,342,,"animals,wildlife"
20bf9787-a9f5-42c9-8cec-f1db4ca43b30,Satyre,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8615277273_f843048aa2_o.jpg,367,500,,animals
4e2b5465-478f-427f-974a-600ce73216ec,Porcuspine or Porcupine,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616383146_cc5765d00e_o.jpg,599,403,,"animals,wildlife"
4ccc6826-ef97-4c0f-8e49-303e534b1eab,Arabian or Egyptian Land Crocodile,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8615277171_2c31912b5f_o.jpg,599,390,,"animals,fauna,wildlife"
44a84eb3-7cf1-4c96-9933-8f71da89d304,Winged Dragon,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8615277045_6d8f815e77_o.jpg,599,429,,animals
47616ee7-63b4-4caa-ae46-1e91ddfa70de,Beaver,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8615276823_a40746584e_o.jpg,600,376,,animals
53948f9f-9cca-4872-8747-402832ba7680,Cepus or Martime monkey,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8615277403_a6f7819ec3_o.jpg,370,500,,animals
5dd2c625-ce43-497a-b42c-feea4c8b728e,Lamia,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616382946_05f0f67635_o.jpg,575,500,,"animals,lions"
5ac9b651-8d4b-415d-ab01-bf62662c4698,Squirrel,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8615277217_304e403b66_o.jpg,599,348,,"animals,fauna"
693146e4-bcd1-49f5-83b7-e6bd28f5a2a8,Badger,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616382468_56ae1fb6b2_o.jpg,599,368,,"animals,fauna,wildlife"
7ef39680-7b2f-4df5-883e-86d22dd2ca5c,Aegopithecus,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616383088_27e5d410de_o.jpg,364,500,,"animals,goats"
7105331a-48c1-482b-8843-67636f9ffcbd,"Sagoin, called Galeopithecus",Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8615277151_4d94c8f2ec_o.jpg,598,336,,animals
88b3fc9d-8bd0-41be-8de6-de3e691c6ee2,Cat,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616383182_5740fa7851_o.jpg,310,500,,"animals,cats"
8acb847a-99ad-4ebe-b920-ed96fc34c0e1,A Wilde Beaste in the New Found World Called SU,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616382764_4390d0ba2b_o.jpg,514,500,,animals
a4e3615c-4094-40d3-b014-6d33524ad7e0,Another Monster,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616383206_ce7eb669b4_o.jpg,599,491,,animals
ba8d4fa2-27da-435c-aea5-e069be9b2d06,Man Ape,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8615277491_a7a4cf4898_o.jpg,222,500,,"animals,lions"
b06b38e3-294b-4043-a10f-7b807c1dc5fa,Lion,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8615277329_4dcfdbcdb9_o.jpg,598,369,,"animals,fauna,lions,wildlife"
b7730cc2-1b2d-4bb8-a647-28473ccde229,Dormouse,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616382828_f55261315e_o.jpg,598,245,,animals
ce1e97de-54ab-45bc-8086-52148a5b8c1a,Camelopardals,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616383168_0afb579ea6_o.jpg,554,500,,animals
c2f19a26-8ea9-4bd2-b20a-90f64320d436,Mantichora,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8615277353_141cf1b455_o.jpg,598,354,,"animals,lions"
d277ea9a-c537-47bb-8aad-cb7042d427b9,Spinga or Sphinx,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616382840_535e6b4836_o.jpg,397,500,,animals
d3769b80-948f-4844-85ab-be60f19335ef,Boa,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616382704_9edce5d57d_o.jpg,599,383,,animals
d5367168-4e0a-484a-8717-2b326ef90a12,Bear Ape Arctopithecus,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616382600_84dc5a0c31_o.jpg,599,411,,animals
d97c5e27-b364-459b-b765-58d47f0fa2d0,Hydra,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8615276969_1249b979bb_o.jpg,597,461,,animals
dc935197-7a6d-44ee-9a8c-a7ee87fd8174,Bear,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616382548_ddc30428de_o.jpg,599,412,,"animals,bears"
ebf18de7-f36e-4ccd-9a6b-f8323af2b239,Ichneumon,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616382942_7152a5dff5_o.jpg,599,286,,"animals,fauna"
e44cb425-b009-4952-99c5-cf5d12d95a78,Unicorn,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616382712_fd21b9d947_o.jpg,598,454,,animals
e0137a8b-8ea4-4cf2-ab2d-6b52bdf43aae,Ape,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8615276837_e09e6eae3a_o.jpg,373,500,,"animals,apes,primates"
fefcbacc-f8bf-417f-aa2c-ec928c62728e,Prasyan Apes,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616383190_41906d70f4_o.jpg,355,500,,"animals,monkeys"
f53152a9-d401-42d9-90b8-66aaf59d7204,Scythian Wolf,Edward Topsell,1658,/collections/the-history-of-four-footed-beasts-and-serpents-1658/8616382494_09fea19d49_o.jpg,512,500,,"animals,lions"
469e8a05-1e7e-4e69-b80f-e8e9f89e924b,The ox turned butcher,,18th century,/collections/the-world-turned-upside-down-18th-century/8597011979_c7e7108a4a_o.jpg,765,522,,animals
55f10087-ea44-4c0e-951f-324fe076a977,The duel of the palfries,,18th century,/collections/the-world-turned-upside-down-18th-century/8598115168_21549a9062_o.jpg,752,524,,animals
e772529d-fd9c-46a3-9493-2ae12406e6c1,The reward of roguery - or the roasted cook,,18th century,/collections/the-world-turned-upside-down-18th-century/8597011769_fee66302a6_o.jpg,752,520,,"animals,rabbits"
39e92fe3-30a6-4bbc-800d-cca19af18b54,,Daniel de La Feuille,1699,/collections/emblems-ancient-and-modern-1699/devisesetembleme00lafeu_0035.jpg,2032,2592,,animals
364ab41d-3c59-4007-8fb0-3c54a6744196,,Daniel de La Feuille,1699,/collections/emblems-ancient-and-modern-1699/devisesetembleme00lafeu_0025.jpg,2021,2727,,animals
