file,uuid,title,artist,date,w,h,tags,status
fig-14-shows-another-table-decoration-in-a-manner-similar-to__1c3b24bc.jpg,1c3b24bc-bfb6-4f75-8c9c-0b2272f853ae,"Fig. 14 shows another table decoration in a manner similar to the preceding design, but massed in greater form.",,1910,640,592,"crabs,fauna,invertebrates,shellfish,wildlife",ok
the-snare-havin-caught-her-about-the-head-had-not-strangled-__e18ca8c6.jpg,e18ca8c6-4d5b-4ec2-a52c-f78e451c0c4d,"""The snare havin' caught her about the head, had not strangled her to death, but had pulled her head aloft an' held it there for many days.""",Arthur Heming,1925,734,800,"bears,wildlife",ok
romulus-and-remus__ffd76cae.jpg,ffd76cae-09ed-4317-9e4f-d9fb36d347c6,Romulus and Remus,John Leech,1850,597,447,"birds,monkeys,wildlife",ok
untitled__d5b4bdfb.jpg,d5b4bdfb-a6f4-46f0-b4fe-43c2ac2faeed,,,ca. 1467,600,879,wildlife,ok
the-indian-boy-and-the-musk-rat-seeps-the-duck__5dd5f75e.jpg,5dd5f75e-e8b4-4fea-bd1e-3139b2ac5d2d,"The Indian Boy and the Musk-Rat. Seeps, the Duck",Charels G. Leland,1884,560,762,"ducks,wildlife",ok
untitled__1abab1c8.jpg,1abab1c8-219d-4f0f-b081-95705c2d128e,,Frederick Whitney,1909,1159,1500,"birds,fauna,wildlife",ok
untitled__a9296d3d.jpg,a9296d3d-b16a-40eb-9c77-8cbc1c32e70c,,Frederick Whitney,1909,1157,1500,"fauna,marine,shells,wildlife",ok
untitled__e253e525.jpg,e253e525-a10b-4967-b657-187b65d87154,,Frederick Whitney,1909,1117,1500,wildlife,ok
portrait-of-a-man-with-lions__5d77f6d5.jpg,5d77f6d5-6993-4bc4-9dcc-14fb9f0a88cb,Portrait of a Man with Lions,,1870s,750,622,"lions,wildlife",ok
tiger-again-coming-to-the-charge__25548a6a.jpg,25548a6a-4362-4655-9dd8-39c6ec997343,Tiger Again Coming to the Charge,,1902,820,582,"tigers,wildlife",ok
measuring-the-tiger__5f79b9c1.jpg,5f79b9c1-c53c-429e-939e-b52bc868260d,Measuring the Tiger,,1902,820,600,"tigers,wildlife",ok
tiger-charging__08e3e762.jpg,08e3e762-9264-455d-8259-dbd9c2ebf9ec,Tiger Charging,,1902,820,570,"tigers,wildlife",ok
untitled__185a2a2a.jpg,185a2a2a-d7a5-45d6-b875-158fa9358115,,Mark Catesby,1754,584,800,"birds,wildlife",ok
untitled__1c2cad73.jpg,1c2cad73-e52f-43a9-98f9-061cf80e86a0,,Mark Catesby,1754,859,612,"birds,wildlife",ok
untitled__21551e25.jpg,21551e25-57c0-46a4-a6c0-560e4e00f256,,Mark Catesby,1754,564,800,"birds,wildlife",ok
untitled__207dcc0a.jpg,207dcc0a-f534-447c-97ae-cb63d998fdea,,Mark Catesby,1754,596,792,"birds,wildlife",ok
untitled__2159a745.jpg,2159a745-55df-4164-ac9e-c22310c686af,,Mark Catesby,1754,584,800,"birds,wildlife",ok
untitled__38d0ea21.jpg,38d0ea21-0d77-4da8-ab58-5551d74a68e3,,Mark Catesby,1754,845,596,"birds,ducks,wildlife",ok
untitled__3979ad00.jpg,3979ad00-c631-4d2d-ba93-7cadfacde4c8,,Mark Catesby,1754,564,800,"birds,wildlife",ok
untitled__4df571e5.jpg,4df571e5-2c7d-4ef5-a9f0-fd26a4c31917,,Mark Catesby,1754,584,800,"birds,wildlife",ok
untitled__48aa96fd.jpg,48aa96fd-b0c1-4257-89d6-f73bfe19257a,,Mark Catesby,1754,596,792,"birds,wildlife",ok
untitled__55c4913f.jpg,55c4913f-6f37-4bc4-999f-6d510a761cbf,,Mark Catesby,1754,564,800,"birds,ducks,wildlife",ok
untitled__573d84d7.jpg,573d84d7-579c-4d68-a0f5-17912af86ace,,Mark Catesby,1754,584,800,"birds,wildlife",ok
untitled__587d9dd6.jpg,587d9dd6-9dcc-46d0-8aa8-7a5eb0a9547f,,Mark Catesby,1754,768,585,"birds,wildlife",ok
untitled__5153f1df.jpg,5153f1df-594f-47c9-8986-a0a21753ed5d,,Mark Catesby,1754,773,599,"birds,wildlife",ok
untitled__6ef1e37d.jpg,6ef1e37d-f61e-45fd-890c-95617a1cee8f,,Mark Catesby,1754,845,604,"birds,ducks,wildlife",ok
untitled__641fc568.jpg,641fc568-370e-4f1c-acd2-d526b65538d3,,Mark Catesby,1754,489,639,"birds,wildlife",ok
untitled__71a5d676.jpg,71a5d676-20ac-435f-b13e-a90a81705051,,Mark Catesby,1754,584,800,"birds,wildlife",ok
untitled__78c0df45.jpg,78c0df45-8bb6-40dc-a491-d758904e1c1d,,Mark Catesby,1754,584,800,"birds,wildlife",ok
untitled__7946abe8.jpg,7946abe8-3f0a-42dc-95f7-1644731114cc,,Mark Catesby,1754,584,800,"birds,wildlife",ok
untitled__7084cd5d.jpg,7084cd5d-00f0-4873-8662-b8e9c44007a1,,Mark Catesby,1754,588,800,"birds,wildlife",ok
untitled__8f427651.jpg,8f427651-acbb-4b0f-bf14-e27201fe1f32,,Mark Catesby,1754,800,564,"birds,wildlife",ok
untitled__836337fc.jpg,836337fc-0ffd-4e55-be09-8a6182929fac,,Mark Catesby,1754,592,750,"birds,wildlife",ok
untitled__8b5354ac.jpg,8b5354ac-5264-484e-bc22-dcc404a40c80,,Mark Catesby,1754,773,565,"birds,wildlife",ok
untitled__94630d59.jpg,94630d59-86cb-4581-a4b9-725ba9c123a1,,Mark Catesby,1754,845,596,"birds,ducks,wildlife",ok
untitled__9da070e0.jpg,9da070e0-68f1-4f34-a693-86b9d3fed425,,Mark Catesby,1754,569,800,"birds,wildlife",ok
untitled__0ae8b0f6.jpg,0ae8b0f6-37e1-4285-b95b-2dc314d6ec4a,,Mark Catesby,1754,800,596,"birds,wildlife",ok
untitled__039aa95e.jpg,039aa95e-9c50-4ec2-9e83-e73f4637df96,,Mark Catesby,1754,750,592,"birds,wildlife",ok
untitled__a6bd2583.jpg,a6bd2583-bd18-420e-8696-2aa475bbd40f,,Mark Catesby,1754,809,572,"birds,wildlife",ok
untitled__b6f07d96.jpg,b6f07d96-68c5-4a0d-b8d8-ab8691a30153,,Mark Catesby,1754,782,625,"birds,wildlife",ok
untitled__c6b26b7a.jpg,c6b26b7a-bc60-4fa2-97b6-a21c5c6b7e78,,Mark Catesby,1754,596,800,"birds,wildlife",ok
untitled__c2247272.jpg,c2247272-411e-4312-b49b-d72c2fce91ef,,Mark Catesby,1754,778,595,"birds,wildlife",ok
untitled__d4e6bace.jpg,d4e6bace-b855-490d-b7f4-2ad9c99f70a2,,Mark Catesby,1754,548,800,"birds,wildlife",ok
untitled__e2b1edc8.jpg,e2b1edc8-ce59-4856-b1b3-c496aa73422c,,Mark Catesby,1754,827,581,"birds,eagles,fish,wildlife",ok
untitled__af95c888.jpg,af95c888-2d1b-40de-b2f5-472a104f6c87,,Friedrich Lehmann; Ludwig Heinrich Bojanus,1821,550,816,"shells,wildlife",ok
killing-seals-for-the-depot__69950ce2.jpg,69950ce2-41dd-4c7a-88de-bd04728eab98,Killing Seals for the Depot,Hjalmar Johansen,1913,600,815,wildlife,ok
penguins__93417296.jpg,93417296-09fc-4b06-bdbc-83f53389fb58,Penguins,Hjalmar Johansen,1913,700,590,wildlife,ok
an-albatross__99a17626.jpg,99a17626-73ef-48c8-a379-7e55a98afb8a,An Albatross,Hjalmar Johansen,1913,700,592,"birds,wildlife",ok
untitled__36521c95.jpg,36521c95-b001-4468-9680-a3e97d3fe9da,,,1894–1920,514,640,wildlife,ok
whaling-scenes-at-skaaro-the-nancy-grey-with-a-whale__55973356.jpg,55973356-339d-47f0-86ec-d0eb526b4c4c,"[Whaling scenes at Skaaro. The ""Nancy Grey"" with a whale, ...",,ca. 1890,640,463,"whales,wildlife",ok
session-for-the-blind-at-sunderland-museum__c31e7fea.jpg,c31e7fea-2cef-4b1a-be7c-5d6977338bab,Session for the Blind at Sunderland Museum,,ca. 1913,689,447,"fish,wildlife",ok
they-were-three-months-passing-through-the-forest__35c4e107.jpg,35c4e107-fe6f-40c6-abd6-926d9f84e26a,They were three months passing through the forest,Virginia Frances Sterrett,1920,620,831,wildlife,ok
eledon-aldrovandi__141baa94.jpg,141baa94-f1ff-4617-a77c-039b51f5cf99,Eledon Aldrovandi,Jean Baptiste Vérany,1851,2056,2676,"octopuses,zoology",ok
eledon-genei__1b45d1f0.jpg,1b45d1f0-4488-4b74-bd9b-e6d828144624,Eledon Genei,Jean Baptiste Vérany,1851,2052,2688,"octopuses,zoology",ok
octopus-cocco__27923587.jpg,27923587-75ae-40e9-942f-c51835eac55a,Octopus Cocco,Jean Baptiste Vérany,1851,2056,2672,"octopuses,zoology",ok
octopus-macropus__36a0a6ba.jpg,36a0a6ba-8725-4c7e-a9e6-cb747f72bdb9,Octopus macropus,Jean Baptiste Vérany,1851,2060,2672,"octopuses,zoology",ok
argonauta-argo__4eab67b4.jpg,4eab67b4-9820-4435-9d03-806e687bc585,Argonauta Argo,Jean Baptiste Vérany,1851,2068,2696,zoology,ok
argonauta-argo__4ac5999d.jpg,4ac5999d-3a63-448f-a609-9dd14f12d6a1,Argonauta Argo,Jean Baptiste Vérany,1851,2052,2684,zoology,ok
eledon-aldrovandi__58ded418.jpg,58ded418-b20c-4d57-b551-7fbfddc7ceb2,Eledon Aldrovandi,Jean Baptiste Vérany,1851,2052,2676,"octopuses,zoology",ok
loligo-todarus__6168c664.jpg,6168c664-28dc-40d3-bace-171ca18b0dfd,Loligo Todarus,Jean Baptiste Vérany,1851,2032,2696,zoology,ok
histioteuthis-bonelliana__60dc0b5e.jpg,60dc0b5e-2980-4d86-a26c-59e05cffb0c7,Histioteuthis bonelliana,Jean Baptiste Vérany,1851,2064,2688,zoology,ok
octopus-velifer__6adcfa1a.jpg,6adcfa1a-a982-4e19-9c4f-0b9d9d3bf4ac,Octopus velifer,Jean Baptiste Vérany,1851,2060,2672,"octopuses,zoology",ok
loligo-vulgaris__81c37d69.jpg,81c37d69-4292-4458-9ca0-c2ad47c6977a,Loligo Vulgaris,Jean Baptiste Vérany,1851,2064,2656,zoology,ok
tremoctopus-violaceus__90386b67.jpg,90386b67-d60b-40e0-b451-41dc8933f095,Tremoctopus Violaceus,Jean Baptiste Vérany,1851,2064,2676,"octopuses,zoology",ok
octopus-salutii__9a9d208a.jpg,9a9d208a-6f7d-4bd0-9e91-7e0d1a973a2f,Octopus Salutii,Jean Baptiste Vérany,1851,2056,2680,"octopuses,zoology",ok
tremoctopus-violaceus__014e61fa.jpg,014e61fa-42e7-48de-a48d-970001b870bd,Tremoctopus Violaceus,Jean Baptiste Vérany,1851,2056,2692,"octopuses,zoology",ok
loligo-sagittata__abd7250f.jpg,abd7250f-9a31-49e2-a021-ee1d2db4f839,Loligo Sagittata,Jean Baptiste Vérany,1851,2048,2680,zoology,ok
octopus-vulgaris__cd89c19f.jpg,cd89c19f-8e2d-43c0-ba32-0669d361b85e,Octopus Vulgaris,Jean Baptiste Vérany,1851,2076,2684,"octopuses,zoology",ok
loligopsis-veranii__da371c81.jpg,da371c81-f3b5-423e-8ff3-f942e866166d,Loligopsis Veranii,Jean Baptiste Vérany,1851,2036,2648,zoology,ok
eledon-moschatus__dd0f723d.jpg,dd0f723d-bb79-4b50-aa4f-5bce2e3cde03,Eledon Moschatus,Jean Baptiste Vérany,1851,2044,2676,"octopuses,zoology",ok
octopus-tetracirrhus__e55cbaeb.jpg,e55cbaeb-ddb4-466a-950d-303fd98deda6,Octopus Tetracirrhus,Jean Baptiste Vérany,1851,2060,2676,"octopuses,zoology",ok
eledon-moschata__e17d5d28.jpg,e17d5d28-a3da-4dab-a464-36e27cd69b45,Eledon Moschata,Jean Baptiste Vérany,1851,2064,2676,"octopuses,zoology",ok
histioteuthis-ruppelli__f051ed9a.jpg,f051ed9a-9221-4434-87cb-b097abeb4edc,Histioteuthis Ruppelli,Jean Baptiste Vérany,1851,2040,2672,zoology,ok
octopus-catenulatus__f0f0299e.jpg,f0f0299e-3497-4dd4-9f8f-c624dc8a6daa,Octopus Catenulatus,Jean Baptiste Vérany,1851,2052,2672,"octopuses,zoology",ok
octopus-tetracirrhus__f69d03ba.jpg,f69d03ba-c0f4-48cf-ad88-7ccd2dae3292,Octopus Tetracirrhus,Jean Baptiste Vérany,1851,2048,2680,"octopuses,zoology",ok
eledon-moschatus__f58c591f.jpg,f58c591f-dbe9-42bc-a1d8-fceacadac06a,Eledon moschatus,Jean Baptiste Vérany,1851,2056,2684,"octopuses,zoology",ok
medusae-of-the-world-plate-64-volume-3__110a50d8.jpg,110a50d8-1652-45b8-b4fc-0e94acea8e39,"Medusae of the World: Plate 64, Volume 3",A. G. Mayer,1910,1052,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-29-volume-1__1d2db1d4.jpg,1d2db1d4-7edf-4339-85fd-19ec599fd570,"Medusae of the World: Plate 29, Volume 1",A. G. Mayer,1910,1061,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-15-volume-1__1e46b29f.jpg,1e46b29f-edeb-41eb-a4ef-1bb3e41eb031,"Medusae of the World: Plate 15, Volume 1",A. G. Mayer,1910,1055,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-14-volume-1__1f450702.jpg,1f450702-531e-43a0-87c0-6830f33201bd,"Medusae of the World: Plate 14, Volume 1",A. G. Mayer,1910,1059,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-9-volume-1__28bde498.jpg,28bde498-b8e4-4c76-a5c6-e1e5fb2cbee9,"Medusae of the World: Plate 9, Volume 1",A. G. Mayer,1910,1044,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-60-volume-3__3f2aeb71.jpg,3f2aeb71-e525-43dc-adc7-f1ec5cdcee73,"Medusae of the World: Plate 60, Volume 3",A. G. Mayer,1910,1047,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-26-volume-1__35a54e10.jpg,35a54e10-b5af-4183-b4df-5ac5d850cec4,"Medusae of the World: Plate 26, Volume 1",A. G. Mayer,1910,1046,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-68-volume-3__46649ab0.jpg,46649ab0-54e0-4986-87b7-78d069622d8b,"Medusae of the World: Plate 68, Volume 3",A. G. Mayer,1910,1044,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-53-volume-2__44fa33c6.jpg,44fa33c6-818f-48f4-bc45-3dde21223526,"Medusae of the World: Plate 53, Volume 2",A. G. Mayer,1910,1041,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-8-volume-1__415ef016.jpg,415ef016-08be-4fec-8360-72227e1e0485,"Medusae of the World: Plate 8, Volume 1",A. G. Mayer,1910,1060,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-45-volume-2__5e8e1689.jpg,5e8e1689-fb7d-4098-8f50-95f7a6539bde,"Medusae of the World: Plate 45, Volume 2",A. G. Mayer,1910,1050,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-42-volume-2__60b3eaa9.jpg,60b3eaa9-8ac4-457e-95a6-c31bab047078,"Medusae of the World: Plate 42, Volume 2",A. G. Mayer,1910,1046,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-69-volume-3__8b0584e1.jpg,8b0584e1-11af-4d76-a332-ae4d73ca8c4a,"Medusae of the World: Plate 69, Volume 3",A. G. Mayer,1910,1051,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-27-volume-1__807ef1f5.jpg,807ef1f5-a5dc-4a4c-a205-c8f7883edac1,"Medusae of the World: Plate 27, Volume 1",A. G. Mayer,1910,1047,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-5-volume-1__8cdf6988.jpg,8cdf6988-a454-43a4-b344-505b462713a8,"Medusae of the World: Plate 5, Volume 1",A. G. Mayer,1910,1047,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-73-volume-3__94781b2d.jpg,94781b2d-ef1a-430d-98f1-a1860c09b959,"Medusae of the World: Plate 73, Volume 3",A. G. Mayer,1910,1049,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-18-volume-1__991480ed.jpg,991480ed-203b-4755-b8c5-84ca70c308e7,"Medusae of the World: Plate 18, Volume 1",A. G. Mayer,1910,1050,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-6-volume-1__97e2c927.jpg,97e2c927-a1be-4747-b66d-011396e61f8b,"Medusae of the World: Plate 6, Volume 1",A. G. Mayer,1910,1055,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-75-volume-3__00641842.jpg,00641842-d4f7-41ac-90f4-f993efba7cef,"Medusae of the World: Plate 75, Volume 3",A. G. Mayer,1910,1050,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-28-volume-1__0c84b11e.jpg,0c84b11e-6b70-45cf-9a8d-915ff1575421,"Medusae of the World: Plate 28, Volume 1",A. G. Mayer,1910,1056,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-21-volume-1__039a8ec2.jpg,039a8ec2-c7e0-4b8c-97ae-d7440a5d916c,"Medusae of the World: Plate 21, Volume 1",A. G. Mayer,1910,1055,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-65-volume-3__aeec2cc3.jpg,aeec2cc3-b749-4e0c-b97b-b90f39e69377,"Medusae of the World: Plate 65, Volume 3",A. G. Mayer,1910,1044,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-49-volume-2__a865f954.jpg,a865f954-5c9c-41d7-b713-6856874eea5b,"Medusae of the World: Plate 49, Volume 2",A. G. Mayer,1910,1045,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-44-volume-2__a2377c8d.jpg,a2377c8d-79da-424a-bc34-6dc986109650,"Medusae of the World: Plate 44, Volume 2",A. G. Mayer,1910,1046,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-41-volume-2__a3091b0e.jpg,a3091b0e-8178-4d59-8f4c-c699cad635cb,"Medusae of the World: Plate 41, Volume 2",A. G. Mayer,1910,1048,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-10-volume-1__af4edd80.jpg,af4edd80-8da1-42be-b7d3-dc2f2d0c0a04,"Medusae of the World: Plate 10, Volume 1",A. G. Mayer,1910,1048,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-55-volume-2__b815a295.jpg,b815a295-0f2b-4ed2-be05-c3f57f703079,"Medusae of the World: Plate 55, Volume 2",A. G. Mayer,1910,1011,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-12-volume-1__b2af53fc.jpg,b2af53fc-5e63-4a30-b6ed-e595434ef37d,"Medusae of the World: Plate 12, Volume 1",A. G. Mayer,1910,1051,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-22-volume-1__c5f0ffbe.jpg,c5f0ffbe-67f3-443c-8052-a87eee1a152e,"Medusae of the World: Plate 22, Volume 1",A. G. Mayer,1910,1054,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-13-volume-1__c12c2b99.jpg,c12c2b99-56a3-45c8-a2cb-9a3e1af11d07,"Medusae of the World: Plate 13, Volume 1",A. G. Mayer,1910,1046,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-7-volume-1__c014777e.jpg,c014777e-cf19-4e0e-809a-6fee9c03020e,"Medusae of the World: Plate 7, Volume 1",A. G. Mayer,1910,1047,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-52-volume-2__d62701a5.jpg,d62701a5-6656-4f31-bc35-8ea733374d1c,"Medusae of the World: Plate 52, Volume 2",A. G. Mayer,1910,1033,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-23-volume-1__d2a2bf83.jpg,d2a2bf83-d3fc-4d8a-a417-ef7c9e745ebc,"Medusae of the World: Plate 23, Volume 1",A. G. Mayer,1910,1057,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-17-volume-1__d448bfcc.jpg,d448bfcc-6c2c-4708-9aea-08900d8f1cdd,"Medusae of the World: Plate 17, Volume 1",A. G. Mayer,1910,1037,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-16-volume-1__d655feae.jpg,d655feae-ff16-475a-8f4e-8612282d5edb,"Medusae of the World: Plate 16, Volume 1",A. G. Mayer,1910,1041,1400,"jellyfish,marine,zoology",ok
medusae-of-the-world-plate-59-volume-3__fc3ff1b5.jpg,fc3ff1b5-7b11-4b49-b3e1-61245070c311,"Medusae of the World: Plate 59, Volume 3",A. G. Mayer,1910,1039,1400,"jellyfish,marine,zoology",ok
elephas-primigenius-woolly-mammoth__bf7865b6.jpg,bf7865b6-f0a9-402d-a9fa-2f7371b214c2,*Elephas primigenius* (Woolly Mammoth),Orra White Hitchcock,1828–40,1400,906,"mammoths,zoology",ok
quartz-or-agate-silex-quartzum__a84b7841.jpeg,a84b7841-7798-4d30-8ddf-4f54f02c80a2,"Quartz, or Agate (*Silex Quartzum*)",James Sowerby,1802–17,796,812,"shells,zoology",ok
long-tsing-yu-i__b2db60eb.jpg,b2db60eb-73a9-4a8a-9764-988aeca54c27,Long-Tsing-Yu I,François-Nicolas Martinet,1780,989,1200,"fish,zoology",ok
tongue-of-honey-bee__05542ed1.jpg,05542ed1-1d8d-4a81-914d-dfbd786610ce,Tongue of Honey Bee,Arthur E Smith,1909,721,1200,"bees,entomology,zoology",ok
plate-96-chaetopoda__5e4ab8f5.jpeg,5e4ab8f5-a1ce-4639-aa98-423341aac70d,"Plate 96, Chaetopoda",Ernst Haeckel,1904,700,1024,"invertebrates,marine,worms,zoology",ok
plate-57-cirripedia__dbf06242.jpeg,dbf06242-f9f9-44a3-bf6a-9eb8e8e876ec,"Plate 57, cirripedia",Ernst Haeckel,1904,716,1024,"marine,zoology",ok
plate-56-copepoda__1ec9b289.jpeg,1ec9b289-365a-4404-9b51-7a055c55bcb2,"Plate 56, Copepoda",Ernst Haeckel,1904,694,1024,"crustaceans,fauna,marine,zoology",ok
great-barrier-reef-corals__ac3dd556.jpg,ac3dd556-86a9-4b3d-888c-c3e4b13dde28,Great Barrier Reef Corals,William Saville-Kent,1893,650,863,"corals,fish,invertebrates,marine,zoology",ok
foot-jaw-of-broad-claw__bab007df.jpg,bab007df-de35-4f52-b21b-0aea8823f97c,Foot-Jaw of Broad-Claw,Philip Henry Gosse,1856,787,800,"crustaceans,fish,zoology",ok
pectanthis-asteroides__19918d76.jpg,19918d76-b9d6-4b81-af03-711c524d508b,Pectanthis Asteroides,Ernst Haeckel,1879,650,827,"jellyfish,marine,zoology",ok
thamnostylus-dinema__112f7311.jpg,112f7311-b232-435b-ad41-6d1b8336512f,Thamnostylus Dinema,Ernst Haeckel,1879,650,829,"jellyfish,marine,zoology",ok
leptomedusae__1370e7ca.jpg,1370e7ca-82ec-4034-8df8-4cd5276a14fc,Leptomedusae,Ernst Haeckel,1879,650,875,"jellyfish,marine,zoology",ok
cubomedusae__37751d82.jpg,37751d82-ba44-4b24-90de-e0196be2188d,Cubomedusae,Ernst Haeckel,1904,650,936,"jellyfish,marine,zoology",ok
stauromedusae__49ddafee.jpg,49ddafee-7ecc-4f8e-92fa-b8b8572b56b4,Stauromedusae,Ernst Haeckel,1879,650,885,"jellyfish,marine,zoology",ok
periphylla-mirabilis__589b4bdd.jpg,589b4bdd-cb38-4398-b4b5-49ef80c99de1,Periphylla Mirabilis,Ernst Haeckel,1879,650,832,"jellyfish,marine,zoology",ok
discomedusae__56674e37.jpg,56674e37-9557-46a5-bc16-a687227feca8,Discomedusae,Ernst Haeckel,1904,650,937,"jellyfish,marine,zoology",ok
nauphanta-challengeri__6a930c63.jpg,6a930c63-c8b8-4406-b69e-b1af93ace2bd,Nauphanta Challengeri,Ernst Haeckel,1879,650,831,"jellyfish,marine,zoology",ok
anthomedusae__6e6dcc0c.jpg,6e6dcc0c-677c-4fcd-911a-aff77d23a55a,Anthomedusae,Ernst Haeckel,1879,650,868,"jellyfish,marine,zoology",ok
peromedusae__8056779f.jpg,8056779f-df08-4037-b2ec-549187014617,Peromedusae,Ernst Haeckel,1904,650,935,"jellyfish,marine,zoology",ok
discomedusae__81c10b1d.jpg,81c10b1d-b6ed-46bf-9813-8aff381bb424,Discomedusae,Ernst Haeckel,1904,650,926,"jellyfish,marine,zoology",ok
periphylla-mirabilis__9521927f.jpg,9521927f-89f1-45e6-947d-33ccd7a8674d,Periphylla Mirabilis,Ernst Haeckel,1879,650,830,"jellyfish,marine,zoology",ok
narcomedusae__9dd62ff0.jpg,9dd62ff0-8383-48a0-ada7-948b2e17286e,Narcomedusae,Ernst Haeckel,1879,650,891,"jellyfish,marine,zoology",ok
discomedusae-1-8-cannorhiza-9-12-versura__0256c9e0.jpg,0256c9e0-6647-4e02-92c4-5f34a592804a,"Discomedusae: 1-8 Cannorhiza, 9-12 Versura",Ernst Haeckel,1879,650,877,"jellyfish,marine,zoology",ok
leptomedusae-mitrocoma__0a9e9ba2.jpg,0a9e9ba2-600d-4f50-a63b-d11636a661bd,Leptomedusae: Mitrocoma,Ernst Haeckel,1879,754,1024,"jellyfish,marine,zoology",ok
leptomedusae__b1be99b7.jpg,b1be99b7-9bf1-4754-a334-781338931d99,Leptomedusae,Ernst Haeckel,1879,650,930,"jellyfish,marine,zoology",ok
discomedusae__c58b9ece.jpg,c58b9ece-2a0e-4d86-af6b-42e6b5550c36,Discomedusae,Ernst Haeckel,1904,650,923,"jellyfish,marine,zoology",ok
anthomedusae__d72cf740.jpg,d72cf740-c85b-4a87-b174-83d0e9eaa210,Anthomedusae,Ernst Haeckel,1879,650,871,"jellyfish,marine,zoology",ok
discomedusae__de5c628a.jpg,de5c628a-96fa-412c-9d00-f3f881c40b3f,Discomedusae,Ernst Haeckel,1904,650,927,"jellyfish,marine,zoology",ok
nauphanta-challengeri__e86749cf.jpg,e86749cf-0c3e-4f04-9a70-fbbe63694068,Nauphanta Challengeri,Ernst Haeckel,1879,650,834,"jellyfish,marine,zoology",ok
polar-bear-skeletal-system__cd1feced.jpg,cd1feced-949c-4fd2-b99f-0a1522e79858,Polar Bear Skeletal System,,1866,1024,643,"bears,zoology",ok
tree-of-evolution__e8547bbe.jpg,e8547bbe-3a0a-4650-a44f-50ca0735a6f3,Tree of Evolution,Ernst Haeckel,1874,620,1024,"primates,zoology",ok
echinus-spine-section__c1306a29.jpg,c1306a29-041d-48c2-ab63-ed2a22ac8bd2,Echinus Spine Section,Arthur E Smith,1909,600,985,zoology,ok
butterfly-s-tongue__e774cefd.jpg,e774cefd-5b3b-41b8-b2f3-7a7751b1601d,Butterfly’s Tongue,Arthur E Smith,1909,1016,1324,"butterflies,zoology",ok
untitled__d8a37300.jpg,d8a37300-68c9-4761-86d7-e24de7904666,,Johann Remmelin,1667,782,984,zoology,ok
untitled__564f9d97.jpg,564f9d97-9986-4f22-9bec-fe438babe877,,Friedrich Lehmann; Ludwig Heinrich Bojanus,1821,550,808,zoology,ok
untitled__ead44139.jpg,ead44139-cb99-4eb5-a27b-17dd6f5ec807,,Friedrich Lehmann; Ludwig Heinrich Bojanus,1821,850,584,zoology,ok
untitled__18e95d33.jpg,18e95d33-e700-4e1f-8308-2558f3ca68f4,,Maria Sibylla Merian,1705,3568,4624,"butterflies,caterpillars,fauna,insects",ok
untitled__1df73c22.jpg,1df73c22-7da4-4082-8c67-9f9065cb4b5b,,Maria Sibylla Merian,1705,3600,4760,"butterflies,caterpillars,fauna,insects",ok
untitled__4ae6bfe6.jpg,4ae6bfe6-a778-4fe6-861d-40f968592ff0,,Maria Sibylla Merian,1705,3632,4712,"butterflies,caterpillars,fauna,insects,moths",ok
